season,games,accuracy,error_rate,avg_conf,mean_home_prob,actual_home_rate,calibration_gap
20222023,1312,0.6028963414634146,0.39710365853658536,0.6396070907012195,0.538913200457317,0.5236280487804879,0.0152851516768292
20232024,1312,0.6173780487804879,0.38262195121951215,0.6255867141768293,0.5220395602134146,0.5411585365853658,0.019118976371951257
20242025,1312,0.6067073170731707,0.3932926829268293,0.6149025899390244,0.5352251981707317,0.5625,0.027274801829268336
20252026,1312,0.5617378048780488,0.4382621951219512,0.6062713018292682,0.5355574908536586,0.5221036585365854,0.0134538323170732
