recency_candidate_id,model_id,season,season_label,games,accuracy,log_loss,brier_score,recency_selector_mode,recency_mode,recency_season_half_life,recency_game_half_life,recency_min_weight,recency_normalize_mean_one,recency_base_mode,recency_base_season_half_life,recency_base_game_half_life,recency_base_min_weight,recency_base_normalize_mean_one
single,logistic_engineered,20232024,2023-2024,1312,0.608994,0.658249,0.233126,season_regime,hybrid_exponential,0.85,552.5,0.09,True,hybrid_exponential,1.0,650.0,0.1,True
single,logistic_engineered,20242025,2024-2025,1312,0.608232,0.645111,0.22753,season_regime,hybrid_exponential,1.0,650.0,0.1,True,hybrid_exponential,1.0,650.0,0.1,True
single,logistic_engineered,20252026,2025-2026,1312,0.559451,0.680646,0.243867,season_regime,hybrid_exponential,1.25,780.0,0.11,True,hybrid_exponential,1.0,650.0,0.1,True
