season,game_id,game_date,home_team_abbrev,away_team_abbrev,home_pregame_streak_signed,away_pregame_streak_signed,home_pregame_last10_points_pct,away_pregame_last10_points_pct,home_pregame_last10_goal_diff_pg,away_pregame_last10_goal_diff_pg,home_pregame_season_points_pct,away_pregame_season_points_pct,home_pregame_season_goal_diff_pg,away_pregame_season_goal_diff_pg,home_pregame_home_points_pct,away_pregame_road_points_pct,home_pregame_rest_days,away_pregame_rest_days,home_back_to_back,away_back_to_back,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,home_pregame_travel_miles,away_pregame_travel_miles,delta_travel_miles_home_minus_away,home_timezone_shift_hours,away_timezone_shift_hours,delta_timezone_shift_hours_home_minus_away,home_pregame_home_stand_len,away_pregame_home_stand_len,home_pregame_road_trip_len,away_pregame_road_trip_len,delta_home_stand_len_home_minus_away,delta_road_trip_len_home_minus_away,rest_days_delta_home_minus_away,home_location_edge_points_pct,home_prior_prev_season_points_pct,away_prior_prev_season_points_pct,home_prior_prev_season_goal_diff_pg,away_prior_prev_season_goal_diff_pg,home_prior_prev_season_games,away_prior_prev_season_games,delta_pregame_last10_points_pct_home_minus_away,delta_pregame_last10_goal_diff_pg_home_minus_away,delta_pregame_season_points_pct_home_minus_away,delta_pregame_season_goal_diff_pg_home_minus_away,home_win,winner_abbrev,home_pregame_roster_quality_idx,away_pregame_roster_quality_idx,home_pregame_top6_points_pg,away_pregame_top6_points_pg,home_pregame_top4_avg_toi,away_pregame_top4_avg_toi,home_pregame_goalie_save_pct,away_pregame_goalie_save_pct,home_pregame_skater_points_pg_last5,away_pregame_skater_points_pg_last5,home_pregame_skater_points_pg_last3,away_pregame_skater_points_pg_last3,home_pregame_skater_points_pg_last10,away_pregame_skater_points_pg_last10,home_pregame_skater_two_way_idx_last5,away_pregame_skater_two_way_idx_last5,home_pregame_skater_two_way_idx_last3,away_pregame_skater_two_way_idx_last3,home_pregame_skater_two_way_idx_last10,away_pregame_skater_two_way_idx_last10,home_pregame_skater_points_pg_ewm,away_pregame_skater_points_pg_ewm,home_pregame_skater_two_way_idx_ewm,away_pregame_skater_two_way_idx_ewm,home_pregame_goalie_save_pct_last10,away_pregame_goalie_save_pct_last10,home_pregame_goalie_save_pct_ewm,away_pregame_goalie_save_pct_ewm,home_pregame_goalie_save_pct_last3,away_pregame_goalie_save_pct_last3,home_pregame_goalie_shots_against_pg_last5,away_pregame_goalie_shots_against_pg_last5,home_pregame_goalie_shots_against_pg_trend,away_pregame_goalie_shots_against_pg_trend,home_pregame_goalie_recent_starts_last5,away_pregame_goalie_recent_starts_last5,home_pregame_goalie_days_since_last_start,away_pregame_goalie_days_since_last_start,home_pregame_recent_form_adj_last5,away_pregame_recent_form_adj_last5,home_pregame_recent_form_adj_last10,away_pregame_recent_form_adj_last10,home_pregame_recent_form_volatility_last5,away_pregame_recent_form_volatility_last5,home_pregame_recent_form_volatility_last10,away_pregame_recent_form_volatility_last10,home_pregame_lineup_continuity_pct,away_pregame_lineup_continuity_pct,home_pregame_lineup_continuity_ewm,away_pregame_lineup_continuity_ewm,home_pregame_lineup_stability_last5,away_pregame_lineup_stability_last5,home_pregame_roster_turnover_count,away_pregame_roster_turnover_count,home_pregame_core_retention_pct,away_pregame_core_retention_pct,home_pregame_key_contributor_continuity_pct,away_pregame_key_contributor_continuity_pct,home_pregame_key_contributor_change_rate_last5,away_pregame_key_contributor_change_rate_last5,home_pregame_lineup_change_rate_last5,away_pregame_lineup_change_rate_last5,home_pregame_roster_games_covered,away_pregame_roster_games_covered,home_pregame_roster_data_coverage_pct,away_pregame_roster_data_coverage_pct,home_pregame_injury_count,away_pregame_injury_count,home_pregame_top9_points_pg,away_pregame_top9_points_pg,home_pregame_depth_points_share_last5,away_pregame_depth_points_share_last5,home_pregame_special_teams_contributor_share_last5,away_pregame_special_teams_contributor_share_last5,home_pregame_confirmed_starters_count,away_pregame_confirmed_starters_count,home_pregame_goalie_starter_certainty,away_pregame_goalie_starter_certainty,home_pregame_goalie_starter_quality_gap_last5,away_pregame_goalie_starter_quality_gap_last5,home_pregame_goalie_starter_quality_gap_last10,away_pregame_goalie_starter_quality_gap_last10,delta_pregame_roster_quality_idx_home_minus_away,delta_pregame_goalie_save_pct_home_minus_away,delta_pregame_skater_points_pg_last5_home_minus_away,delta_pregame_skater_two_way_idx_last5_home_minus_away,delta_pregame_recent_form_adj_last5_home_minus_away,delta_pregame_recent_form_volatility_last5_home_minus_away,delta_pregame_lineup_continuity_pct_home_minus_away,delta_pregame_roster_turnover_count_home_minus_away,delta_pregame_injury_count_home_minus_away,delta_pregame_goalie_shots_against_pg_trend_home_minus_away,delta_pregame_goalie_recent_starts_last5_home_minus_away,delta_pregame_goalie_days_since_last_start_home_minus_away,delta_pregame_top9_points_pg_home_minus_away,delta_pregame_depth_points_share_last5_home_minus_away,delta_pregame_special_teams_contributor_share_last5_home_minus_away,delta_pregame_key_contributor_continuity_pct_home_minus_away,delta_pregame_lineup_change_rate_last5_home_minus_away,delta_pregame_goalie_starter_certainty_home_minus_away,delta_pregame_goalie_starter_quality_gap_last5_home_minus_away,delta_pregame_goalie_starter_quality_gap_last10_home_minus_away,home_roster_source_tag,away_roster_source_tag,home_roster_source_stats_through_date,away_roster_source_stats_through_date
20212022,2021020010,2021-10-14,FLA,PIT,0,1,,1.0,,4.0,,1.0,,4.0,,1.0,,1,0,0,0,0,0,0,,179.75619622881382,,,0.0,,1,0,0,2,1,-2,,,,,,,0,0,,,,,1,FLA,0.0,5.861022703818369,,1.1666666666666667,,22.129166666666666,,,,0.7058823529411765,,0.7058823529411765,,0.7058823529411765,,0.9070588235294117,,0.9070588235294117,,0.9070588235294117,,0.7058823529411765,,0.9070588235294117,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.8947368421052632,,,,,0,4,,0.8571428571428571,,1.0,,,,,0,17,0.0,0.8947368421052632,0,2,,1.1111111111111112,,0.4166666666666667,0.0,0.0,19,19,1.0,1.0,,,,,-5.861022703818369,,,,,,,-4.0,-2.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2021-10-12
20212022,2021020011,2021-10-14,NYR,DAL,-1,0,0.0,,-4.0,,0.0,,-4.0,,,,0,,1,0,0,0,0,0,205.3803238430198,,,0.0,,,1,0,0,1,1,-1,,,,,,,0,0,,,,,0,DAL,3.3849605263157887,0.0,0.5,,20.920833333333334,,,,0.1875,,0.1875,,0.1875,,0.08625000000000001,,0.08625000000000001,,0.08625000000000001,,0.1875,,0.08625000000000001,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.8421052631578947,,,,,,6,0,0.9285714285714286,,0.8333333333333334,,,,,,16,0,0.8421052631578947,0.0,1,0,0.3333333333333333,,0.0,,0.05555555555555555,0.0,19,20,1.0,1.0,,,,,3.3849605263157887,,,,,,,6.0,1.0,,,,,,0.05555555555555555,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-10-13,
20212022,2021020012,2021-10-14,CAR,NYI,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,0,0,1,1,-1,,,,,,,0,0,,,,,1,CAR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,19,19,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,
20212022,2021020013,2021-10-14,CBJ,UTA,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,0,0,1,1,-1,,,,,,,0,0,,,,,1,CBJ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,19,19,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,
20212022,2021020014,2021-10-14,NSH,SEA,0,-1,,0.0,,-1.0,,0.0,,-1.0,,0.0,,1,0,0,0,0,0,0,,1579.1213865913169,,,2.0,,1,0,0,2,1,-2,,,,,,,0,0,,,,,0,SEA,0.0,3.5383070175438607,,1.0,,19.2125,,0.8666666666666667,,0.5,,0.5,,0.5,,0.4325,,0.4325,,0.4325,,0.5,,0.4325,,0.8666666666666667,,0.8666666666666667,,0.8666666666666667,,30.0,,0.0,,1.0,,2.0,,,,,,0.0,,0.0,,0.8947368421052632,,,,,0,4,,0.8571428571428571,,1.0,,,,,0,17,0.0,0.8947368421052632,0,2,,0.8888888888888888,,0.25,0.0,0.0,19,19,1.0,1.0,,,,,-3.5383070175438607,,,,,,,-4.0,-2.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2021-10-12
20212022,2021020016,2021-10-14,LAK,VGK,0,1,,1.0,,1.0,,1.0,,1.0,,,,1,0,0,0,0,0,0,,225.29406759586362,,,0.0,,1,0,0,1,1,-1,,,,,,,0,0,,,,,1,LAK,0.0,10.035010752688168,,1.8333333333333333,,21.366666666666667,,0.9032258064516129,,0.75,,0.75,,0.75,,0.80625,,0.80625,,0.80625,,0.75,,0.80625,,0.9032258064516129,,0.9032258064516129,,0.9032258064516129,,31.0,,0.0,,1.0,,2.0,,,,,,0.0,,0.0,,0.85,,,,,0,5,,1.0,,1.0,,,,,0,17,0.0,0.85,0,0,,1.3333333333333333,,0.08333333333333333,0.0,0.0,19,20,1.0,1.0,,,,,-10.035010752688168,,,,,,,-5.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2021-10-12
20212022,2021020017,2021-10-15,NJD,CHI,0,-1,,0.0,,-2.0,,0.0,,-2.0,,0.0,,1,0,0,0,0,0,0,,1619.4096449028295,,,2.0,,1,0,0,2,1,-2,,,,,,,0,0,,,,,1,NJD,0.0,2.6062105263157895,,0.5,,22.258333333333333,,,,0.1875,,0.1875,,0.1875,,0.03000000000000001,,0.03000000000000001,,0.03000000000000001,,0.1875,,0.03000000000000001,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.8421052631578947,,,,,0,6,,0.8571428571428571,,0.6666666666666666,,,,,0,16,0.0,0.8421052631578947,0,2,,0.3333333333333333,,0.0,0.0,0.05555555555555555,19,19,1.0,1.0,,,,,-2.6062105263157895,,,,,,,-6.0,-2.0,,,,,,-0.05555555555555555,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2021-10-13
20212022,2021020018,2021-10-15,PHI,VAN,0,-1,,0.0,,-1.0,,0.0,,-1.0,,0.0,,1,0,0,0,0,0,0,,2012.4550020799193,,,2.0,,1,0,0,2,1,-2,,,,,,,0,0,,,,,0,VAN,0.0,9.963137254901959,,1.0,,23.020833333333336,,0.9411764705882353,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.9411764705882353,,0.9411764705882353,,0.9411764705882353,,34.0,,0.0,,1.0,,2.0,,,,,,0.0,,0.0,,1.0,,,,,0,0,,1.0,,1.0,,,,,0,19,0.0,1.0,0,0,,0.6666666666666666,,0.0,0.0,0.05555555555555555,19,19,1.0,1.0,,,,,-9.963137254901959,,,,,,,0.0,0.0,,,,,,-0.05555555555555555,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2021-10-13
20212022,2021020019,2021-10-15,ANA,MIN,1,0,1.0,,3.0,,1.0,,3.0,,1.0,,1,,0,0,0,0,0,0,0.0,,,0.0,,,2,0,0,1,2,-1,,,,,,,0,0,,,,,0,MIN,7.30165015479876,0.0,1.5,,20.7,,,,0.7058823529411765,,0.7058823529411765,,0.7058823529411765,,0.7694117647058824,,0.7694117647058824,,0.7694117647058824,,0.7058823529411765,,0.7694117647058824,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.8947368421052632,,,,,,4,0,0.9285714285714286,,1.0,,,,,,17,0,0.8947368421052632,0.0,1,0,1.3333333333333333,,0.25,,0.1111111111111111,0.0,19,19,1.0,1.0,,,,,7.30165015479876,,,,,,,4.0,1.0,,,,,,0.1111111111111111,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,2021-10-13,
20212022,2021020020,2021-10-16,BOS,DAL,0,1,,1.0,,1.0,,1.0,,1.0,,1.0,,1,0,0,0,0,0,0,,188.20963317349978,,,0.0,,1,0,0,2,1,-2,,,,,,,0,0,,,,,1,BOS,0.0,18.325882811604178,,1.0,,23.1875,,0.9259259259259259,,0.35294117647058826,,0.35294117647058826,,0.35294117647058826,,0.3423529411764706,,0.3423529411764706,,0.3423529411764706,,0.35294117647058826,,0.3423529411764706,,0.9259259259259259,,0.9259259259259259,,0.9259259259259259,,27.0,,0.0,,1.0,,2.0,,5.667592592592595,,5.667592592592595,,0.0,,0.0,,0.9473684210526315,,,,,0,3,,0.9285714285714286,,0.8333333333333334,,,,,0,18,0.0,0.9473684210526315,0,1,,0.6666666666666666,,0.0,0.0,0.05555555555555555,19,19,1.0,1.0,,,,,-18.325882811604178,,,,,,,-3.0,-1.0,,,,,,-0.05555555555555555,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2021-10-14
