fold_test_season,feature,abs_weight,weight,recency_candidate_id
20232024,home_back_to_back,0.0479500294,-0.0479500294,sweep_002
20232024,home_pregame_roster_games_covered,0.047448851,-0.047448851,sweep_002
20232024,away_prior_prev_season_goal_diff_pg,0.0457151201,-0.0457151201,sweep_002
20232024,delta_pregame_last10_points_pct_home_minus_away,0.0411813767,0.0411813767,sweep_002
20232024,away_back_to_back,0.0368638456,0.0368638456,sweep_002
20232024,away_pregame_roster_games_covered,0.0367979267,0.0367979267,sweep_002
20232024,delta_roster_coverage_pct,0.0365902673,0.0365902673,sweep_002
20232024,delta_prev_season_points_pct,0.0341508568,0.0341508568,sweep_002
20232024,away_pregame_streak_signed,0.0323647516,-0.0323647516,sweep_002
20232024,away_pregame_roster_data_coverage_pct,0.0314509641,-0.0314509641,sweep_002
20232024,delta_pregame_last10_goal_diff_pg_home_minus_away,0.0287602873,0.0287602873,sweep_002
20232024,delta_pregame_lineup_change_rate_last5_home_minus_away,0.0282488361,-0.0282488361,sweep_002
20232024,home_prior_prev_season_points_pct,0.0276034746,0.0276034746,sweep_002
20232024,delta_travel_miles_home_minus_away,0.0246715606,0.0246715606,sweep_002
20242025,delta_roster_games_covered,0.1130938556,-0.1130938556,sweep_002
20242025,delta_roster_coverage_pct,0.0852825042,0.0852825042,sweep_002
20242025,delta_pregame_key_contributor_continuity_pct_home_minus_away,0.0820370878,0.0820370878,sweep_002
20242025,delta_road_trip_len_home_minus_away,0.0779343677,0.0779343677,sweep_002
20242025,delta_pregame_season_goal_diff_pg_home_minus_away,0.0745974263,0.0745974263,sweep_002
20242025,away_pregame_roster_data_coverage_pct,0.0738736563,-0.0738736563,sweep_002
20242025,delta_pregame_season_points_pct_home_minus_away,0.0718730279,0.0718730279,sweep_002
20242025,home_three_in_four,0.0713378319,-0.0713378319,sweep_002
20242025,away_prior_prev_season_goal_diff_pg,0.0700254451,-0.0700254451,sweep_002
20242025,away_pregame_roster_games_covered,0.0649095489,0.0649095489,sweep_002
20242025,delta_pregame_lineup_change_rate_last5_home_minus_away,0.0613583358,-0.0613583358,sweep_002
20242025,home_pregame_roster_games_covered,0.0600853411,-0.0600853411,sweep_002
20242025,delta_pregame_injury_count_home_minus_away,0.0572157398,-0.0572157398,sweep_002
20242025,rest_days_delta_home_minus_away,0.0527547202,0.0527547202,sweep_002
20242025,delta_prev_season_goal_diff_pg,0.0512514839,0.0512514839,sweep_002
20242025,delta_pregame_lineup_continuity_pct_home_minus_away,0.0481657147,0.0481657147,sweep_002
20242025,delta_pregame_roster_turnover_count_home_minus_away,0.047143562,-0.047143562,sweep_002
20242025,delta_home_stand_len_home_minus_away,0.0435608576,-0.0435608576,sweep_002
20242025,delta_prev_season_points_pct,0.0404837837,0.0404837837,sweep_002
20242025,delta_pregame_roster_quality_idx_home_minus_away,0.0380792257,0.0380792257,sweep_002
20252026,delta_roster_games_covered,0.3385608802,-0.3385608802,sweep_002
20252026,home_pregame_roster_data_coverage_pct,0.3212704488,0.3212704488,sweep_002
20252026,delta_pregame_goalie_shots_against_pg_trend_home_minus_away,0.2581209711,-0.2581209711,sweep_002
20252026,delta_roster_coverage_pct,0.1842839175,0.1842839175,sweep_002
20252026,delta_pregame_last10_points_pct_home_minus_away,0.1792865304,-0.1792865304,sweep_002
20252026,delta_pregame_key_contributor_continuity_pct_home_minus_away,0.1616675538,0.1616675538,sweep_002
20252026,home_location_edge_points_pct,0.1586447858,0.1586447858,sweep_002
20252026,delta_pregame_lineup_change_rate_last5_home_minus_away,0.1557638554,-0.1557638554,sweep_002
20252026,rest_days_delta_home_minus_away,0.1324253275,0.1324253275,sweep_002
20252026,away_pregame_roster_data_coverage_pct,0.1286851732,-0.1286851732,sweep_002
20252026,delta_pregame_season_goal_diff_pg_home_minus_away,0.1230241167,0.1230241167,sweep_002
20252026,home_pregame_streak_signed,0.1191291882,0.1191291882,sweep_002
20252026,delta_pregame_injury_count_home_minus_away,0.1122529438,-0.1122529438,sweep_002
20252026,delta_pregame_season_points_pct_home_minus_away,0.1103231677,0.1103231677,sweep_002
20252026,delta_pregame_last10_goal_diff_pg_home_minus_away,0.1094163707,-0.1094163707,sweep_002
20252026,delta_prev_season_goal_diff_pg,0.1076432882,0.1076432882,sweep_002
20252026,matchup_home_games_prior_log,0.1036695892,0.1036695892,sweep_002
20252026,delta_pregame_roster_quality_idx_home_minus_away,0.1024498333,0.1024498333,sweep_002
20252026,delta_road_trip_len_home_minus_away,0.0922133352,-0.0922133352,sweep_002
20252026,home_three_in_four,0.0891045801,-0.0891045801,sweep_002
